Index,Violation Date,Latitudes,Longitudes,Neighborhood District,Violation Item,Violation Item Description
16134,05/04/2017,37.74812377002965,-122.41202647,Bernal Heights,STO,"storage / boiler, mechanical & electric rooms"
16135,04/27/2017,37.74043442002962,-122.42501300000002,Glen Park,ALR,alarm system maintained
16136,04/27/2017,37.74043442002962,-122.42501300000002,Glen Park,ELE,electrical / extension cords
16137,04/27/2017,37.74043442002962,-122.42501300000002,Glen Park,EXI,exits / storage in pathway
16138,04/27/2017,37.74043442002962,-122.42501300000002,Glen Park,EXT,extinguisher / service required
16139,04/27/2017,37.74043442002962,-122.42501300000002,Glen Park,EXT,extinguisher / obstructed
16140,04/27/2017,37.74043442002962,-122.42501300000002,Glen Park,EXT,extinguishers / upgrade to ul 300
16141,04/27/2017,37.74043442002962,-122.42501300000002,Glen Park,EXT,extinguishers/hangers and brackets
16142,04/27/2017,37.74043442002962,-122.42501300000002,Glen Park,ILL,illumination / repair emergency lighting
16143,04/27/2017,37.74043442002962,-122.42501300000002,Glen Park,SIG,signs / schools /emergency evacuation plans
16144,04/27/2017,37.74043442002962,-122.42501300000002,Glen Park,SPR,sprinkler / obstructions
16145,04/27/2017,37.74043442002962,-122.42501300000002,Glen Park,STO,"storage / boiler, mechanical & electric rooms"
16146,04/27/2017,37.74043442002962,-122.42501300000002,Glen Park,SFC,2016 san francisco fire code
16147,05/02/2017,37.783833780029674,-122.41794318000001,Tenderloin,EXI,exits / storage in pathway
16148,05/02/2017,37.783833780029674,-122.41794318000001,Tenderloin,EXI,exit to roof
16149,05/02/2017,37.783833780029674,-122.41794318000001,Tenderloin,EXT,extinguisher / service required
16150,05/02/2017,37.783833780029674,-122.41794318000001,Tenderloin,HAZ,hazard materials/store in approved manner
16151,05/02/2017,37.783833780029674,-122.41794318000001,Tenderloin,ILL,illumination / repair emergency lighting
16152,05/02/2017,37.783833780029674,-122.41794318000001,Tenderloin,SPR,sprinkler / 5-year service
16153,05/02/2017,37.797859690029675,-122.40842622,Chinatown,EXI,exits / doors unlock on alarm
16154,05/02/2017,37.78797330002965,-122.40018505000002,Financial District/South Beach,EXI,exits/obstructions
16155,05/02/2017,37.78797330002965,-122.40018505000002,Financial District/South Beach,ILL,illumination / repair emergency lighting
16156,05/02/2017,37.78797330002965,-122.40018505000002,Financial District/South Beach,REC,emergency drill/records
16157,05/02/2017,37.78797330002965,-122.40018505000002,Financial District/South Beach,REC,test and maintenance documentation
16158,05/02/2017,37.78797330002965,-122.40018505000002,Financial District/South Beach,SIG,signs / provide exit sign
16159,05/02/2017,37.79316173002967,-122.40652029,Chinatown,REC,test and maintenance documentation
16160,05/02/2017,37.79244258002966,-122.40779682,Chinatown,EXT,extinguisher / service required
16161,05/02/2017,37.771937930029644,-122.39362213,South of Market,PER,permit / general
16162,05/11/2017,37.783185900029665,-122.45821612,Presidio Heights,EXI,exits / storage in pathway
16163,05/11/2017,37.783185900029665,-122.45821612,Presidio Heights,EXI,exits/fire escapes
16164,05/11/2017,37.783185900029665,-122.45821612,Presidio Heights,EXT,extinguisher / service required
16165,05/02/2017,37.78621198002966,-122.40430333000002,Financial District/South Beach,DOR,doors / blocked open
16166,05/02/2017,37.78621198002966,-122.40430333000002,Financial District/South Beach,DOR,doors / self-closers
16167,05/02/2017,37.78621198002966,-122.40430333000002,Financial District/South Beach,EXI,exits / storage in pathway
16168,05/02/2017,37.78621198002966,-122.40430333000002,Financial District/South Beach,PEN,penetrations/trash & linen chutes
16169,05/02/2017,37.78621198002966,-122.40430333000002,Financial District/South Beach,PER,permit / general
16170,05/02/2017,37.78621198002966,-122.40430333000002,Financial District/South Beach,REC,test and maintenance documentation
16171,05/02/2017,37.78621198002966,-122.40430333000002,Financial District/South Beach,SIG,signs / evacuation plans
16172,05/02/2017,37.78621198002966,-122.40430333000002,Financial District/South Beach,STO,storage / no combustibles allowed
16173,05/02/2017,37.78228079002966,-122.40953119,South of Market,ILL,illumination / repair emergency lighting
16174,05/02/2017,37.78228079002966,-122.40953119,South of Market,KEY,keys provided per fire marshal
16175,05/02/2017,37.78228079002966,-122.40953119,South of Market,REC,l-license and fire pump certificate
16176,05/02/2017,37.78228079002966,-122.40953119,South of Market,REC,test and maintenance documentation
16177,05/02/2017,37.78228079002966,-122.40953119,South of Market,STD,standpipes / missing caps
16178,05/02/2017,37.78228079002966,-122.40953119,South of Market,STD,fdc informational signs
16179,05/03/2017,37.78520570002966,-122.41238036,Tenderloin,EXT,extinguisher / service required
16180,05/02/2017,37.78140976002965,-122.40754761,South of Market,ALR,alarm system maintained
16181,05/02/2017,37.78140976002965,-122.40754761,South of Market,ILL,illumination / repair emergency lighting
16182,05/02/2017,37.78140976002965,-122.40754761,South of Market,ILL,illumination / additional exit sign
16183,05/02/2017,37.78140976002965,-122.40754761,South of Market,KEY,keys provided per fire marshal
16184,05/03/2017,37.78520570002966,-122.41238036,Tenderloin,EXT,extinguisher / required
16185,05/03/2017,37.78520570002966,-122.41238036,Tenderloin,ILL,illumination / repair emergency lighting
16186,05/03/2017,37.78520570002966,-122.41238036,Tenderloin,PER,permit / general
16187,05/03/2017,37.78520570002966,-122.41238036,Tenderloin,SPR,sprinkler / 5-year service
16188,05/03/2017,37.78520570002966,-122.41238036,Tenderloin,SPR,sprinkler system maintained
16189,05/03/2017,37.78520570002966,-122.41238036,Tenderloin,STD,standpipes / hose readiness
16190,05/03/2017,37.78520570002966,-122.41238036,Tenderloin,SFC,2016 san francisco fire code
16191,05/03/2017,37.78520570002966,-122.41238036,Tenderloin,SFC,2016 san francisco fire code
16192,05/03/2017,37.788988190029656,-122.39011458000002,Financial District/South Beach,REC,test and maintenance documentation
16193,05/03/2017,37.77738316002965,-122.40545817000002,South of Market,ALR,alarm system maintained
16194,05/02/2017,37.79425515002967,-122.40511438000001,Chinatown,EXI,exits/fire escapes
16195,05/02/2017,37.79425515002967,-122.40511438000001,Chinatown,EXT,extinguisher / service required
16196,05/02/2017,37.79425515002967,-122.40511438000001,Chinatown,SPR,sprinkler / 5-year service
16197,05/03/2017,37.78536513002965,-122.41312863999998,Tenderloin,ILL,illumination / repair emergency lighting
16198,05/03/2017,37.78536513002965,-122.41312863999998,Tenderloin,SPR,sprinkler testing and maintenance
16199,05/03/2017,37.78506581002967,-122.41327585,Tenderloin,DOR,doors / non-conforming hardware
16200,05/03/2017,37.78506581002967,-122.41327585,Tenderloin,EXI,exits/obstructions
16201,05/03/2017,37.78506581002967,-122.41327585,Tenderloin,EXI,exits / storage in pathway
16202,05/03/2017,37.78506581002967,-122.41327585,Tenderloin,ILL,illumination / repair emergency lighting
16203,05/12/2017,37.73750577002963,-122.42374943000002,Bernal Heights,SPR,sprinklers/ceiling clearance
16204,05/03/2017,37.79021247002967,-122.42545413000002,Pacific Heights,ALR,alarm system maintained
16205,05/04/2017,37.78440172002966,-122.41855483000002,Tenderloin,EXI,exits/obstructions
16207,05/04/2017,37.78440172002966,-122.41855483000002,Tenderloin,SIG,signs / doors to remain unlocked
16208,05/04/2017,37.78440172002966,-122.41855483000002,Tenderloin,SIG,repair exit sign
16209,05/04/2017,37.78440172002966,-122.41855483000002,Tenderloin,SPR,sprinkler / 5-year service
16210,05/11/2017,37.78726088002965,-122.42627796000001,Pacific Heights,ALR,alarm system maintained
16211,05/11/2017,37.78726088002965,-122.42627796000001,Pacific Heights,REC,records / ul certificate
16212,06/21/2017,37.77845465002968,-122.51436038,Outer Richmond,ALR,alarm system maintained
16213,05/04/2017,37.78874683002966,-122.40303372,Financial District/South Beach,REC,records / sffd binder for review for 5 years
16214,05/03/2017,37.745912710029636,-122.38123655000001,Bayview Hunters Point,SFC,2016 san francisco fire code
16215,05/03/2017,37.755228390029636,-122.40886645,Mission,ELE,electrical / extension cords
16216,05/03/2017,37.755228390029636,-122.40886645,Mission,EXI,exits / storage in pathway
16217,05/03/2017,37.755228390029636,-122.40886645,Mission,EXT,extinguisher / required
16218,05/04/2017,37.78577422002966,-122.39903039999999,Financial District/South Beach,SPR,sprinkler / 5-year service
16219,05/05/2017,37.721264740029596,-122.40629755999998,Excelsior,DOR,doors / non-conforming hardware
16220,05/05/2017,37.721264740029596,-122.40629755999998,Excelsior,ELE,electrical / extension cords
16221,05/05/2017,37.721264740029596,-122.40629755999998,Excelsior,ELE,electrical / hazards
16222,05/05/2017,37.721264740029596,-122.40629755999998,Excelsior,EXI,exits / storage in pathway
16223,05/05/2017,37.721264740029596,-122.40629755999998,Excelsior,EXT,extinguisher / service required
16224,05/05/2017,37.721264740029596,-122.40629755999998,Excelsior,EXT,extinguishers/hangers and brackets
16225,05/05/2017,37.721264740029596,-122.40629755999998,Excelsior,ILL,illumination / repair emergency lighting
16226,05/05/2017,37.721264740029596,-122.40629755999998,Excelsior,PEN,"penetrations/corridor walls, ceilings"
16227,05/05/2017,37.721264740029596,-122.40629755999998,Excelsior,STO,fire protection equipment access
16228,05/05/2017,37.79483606002968,-122.4035269,Chinatown,ALR,alarm system maintained
16229,05/05/2017,37.79483606002968,-122.4035269,Chinatown,DOR,doors / latches
16230,05/05/2017,37.75955910002965,-122.41454029,Mission,ELE,electrical / extension cords
16231,05/05/2017,37.75955910002965,-122.41454029,Mission,ELE,electrical / space heaters
16232,05/05/2017,37.75955910002965,-122.41454029,Mission,EXI,exits / storage in pathway
16233,05/05/2017,37.75955910002965,-122.41454029,Mission,EXT,extinguisher / service required
16234,05/05/2017,37.75955910002965,-122.41454029,Mission,EXT,kitchen hood cleaning
16235,05/05/2017,37.75955910002965,-122.41454029,Mission,SIG,signs / schools /emergency evacuation plans
16236,05/05/2017,37.75955910002965,-122.41454029,Mission,STO,fire protection equipment access
16237,05/05/2017,37.75955910002965,-122.41454029,Mission,SFC,2016 san francisco fire code
16238,05/05/2017,37.79502300002967,-122.399803,Financial District/South Beach,ALR,alarm system maintained
16239,05/05/2017,37.79502300002967,-122.399803,Financial District/South Beach,ELE,electrical / extension cords
16240,05/05/2017,37.79502300002967,-122.399803,Financial District/South Beach,EXT,extinguisher / service required
16241,05/05/2017,37.784588040029654,-122.41723932000001,Tenderloin,PER,permit / general
16242,05/08/2017,37.78297718002967,-122.42277902000001,Western Addition,ALR,alarm system maintained
16243,05/08/2017,37.78322019002966,-122.43702459999999,Western Addition,ALR,alarm system maintained
16244,05/08/2017,37.78322019002966,-122.43702459999999,Western Addition,DOR,doors / latches
16245,05/08/2017,37.78322019002966,-122.43702459999999,Western Addition,ELE,electrical / extension cords
16246,05/08/2017,37.78322019002966,-122.43702459999999,Western Addition,ELE,electrical / hazards
16247,05/08/2017,37.78322019002966,-122.43702459999999,Western Addition,EXI,exits / storage in pathway
16248,05/08/2017,37.78322019002966,-122.43702459999999,Western Addition,EXT,extinguisher / service required
16249,05/08/2017,37.78322019002966,-122.43702459999999,Western Addition,ILL,illumination / repair emergency lighting
16250,05/08/2017,37.78322019002966,-122.43702459999999,Western Addition,SIG,signs / schools /emergency evacuation plans
16251,05/08/2017,37.78322019002966,-122.43702459999999,Western Addition,SPR,sprinkler / 5-year service
16252,05/08/2017,37.78322019002966,-122.43702459999999,Western Addition,SFC,2016 san francisco fire code
16253,05/08/2017,37.757395820029636,-122.44449962,Castro/Upper Market,DOR,doors / self-closers
16254,05/08/2017,37.757395820029636,-122.44449962,Castro/Upper Market,ELE,electrical / extension cords
16255,05/08/2017,37.757395820029636,-122.44449962,Castro/Upper Market,EXI,exits/obstructions
16256,05/08/2017,37.757395820029636,-122.44449962,Castro/Upper Market,PEN,"penetrations/corridor walls, ceilings"
16257,05/08/2017,37.757395820029636,-122.44449962,Castro/Upper Market,SIG,signs / schools /emergency evacuation plans
16258,05/08/2017,37.757395820029636,-122.44449962,Castro/Upper Market,SPR,sprinkler / 5-year service
16259,05/08/2017,37.757395820029636,-122.44449962,Castro/Upper Market,STO,"storage / boiler, mechanical & electric rooms"
16260,05/08/2017,37.757395820029636,-122.44449962,Castro/Upper Market,SFC,2016 san francisco fire code
16261,05/08/2017,37.77617330002966,-122.41857589,Tenderloin,PER,permit / general
16262,05/09/2017,37.79610353002967,-122.40439916999999,Chinatown,EXT,extinguisher / service required
16263,05/09/2017,37.79610353002967,-122.40439916999999,Chinatown,ILL,illumination / repair emergency lighting
16264,05/09/2017,37.79610353002967,-122.40439916999999,Chinatown,SPR,sprinkler / 5-year service
16265,05/09/2017,37.79610353002967,-122.40439916999999,Chinatown,SPR,sprinklers/ceiling clearance
16266,05/04/2017,37.78587343002966,-122.39374874000002,Financial District/South Beach,DOR,doors / trash and linen chutes
16267,05/04/2017,37.78587343002966,-122.39374874000002,Financial District/South Beach,ELE,electrical / extension cords
16268,05/04/2017,37.78587343002966,-122.39374874000002,Financial District/South Beach,EXI,exits / storage in pathway
16269,05/04/2017,37.78587343002966,-122.39374874000002,Financial District/South Beach,EXI,required access to exterior doors
16270,05/04/2017,37.78587343002966,-122.39374874000002,Financial District/South Beach,HAZ,hazard materials/store in approved manner
16271,05/04/2017,37.78587343002966,-122.39374874000002,Financial District/South Beach,HAZ,hazard / identification signs
16272,05/04/2017,37.78587343002966,-122.39374874000002,Financial District/South Beach,KEY,keys provided per fire marshal
16273,05/04/2017,37.78587343002966,-122.39374874000002,Financial District/South Beach,PEN,"penetrations/corridor walls, ceilings"
16274,05/04/2017,37.78587343002966,-122.39374874000002,Financial District/South Beach,PER,permit / general
16275,05/04/2017,37.78587343002966,-122.39374874000002,Financial District/South Beach,STO,storage / ceiling clearance
16276,05/09/2017,37.79188786002967,-122.39275096,Financial District/South Beach,COM,fire command center features
16277,05/09/2017,37.79188786002967,-122.39275096,Financial District/South Beach,DOR,doors / self-closers
16278,05/09/2017,37.79188786002967,-122.39275096,Financial District/South Beach,ELE,electrical / extension cords
16279,05/09/2017,37.79188786002967,-122.39275096,Financial District/South Beach,EXT,"extinguisher / halon, fm, wet fixed system service"
16280,05/09/2017,37.79188786002967,-122.39275096,Financial District/South Beach,PEN,penetrations/trash & linen chutes
16281,05/09/2017,37.79188786002967,-122.39275096,Financial District/South Beach,PEN,penetrations / fire rating maintained
16282,05/09/2017,37.79188786002967,-122.39275096,Financial District/South Beach,SIG,signs / evacuation plans
16283,05/09/2017,37.79188786002967,-122.39275096,Financial District/South Beach,SPR,sprinkler / obstructions
16284,05/09/2017,37.782079350029655,-122.40476443,South of Market,PER,permit / general
16285,05/09/2017,37.782079350029655,-122.40476443,South of Market,REC,l-license and fire pump certificate
16286,05/09/2017,37.782079350029655,-122.40476443,South of Market,REC,test and maintenance documentation
16287,05/09/2017,37.782079350029655,-122.40476443,South of Market,SIG,occupant load
16288,05/09/2017,37.782079350029655,-122.40476443,South of Market,SPR,sprinkler / obstructions
16289,05/09/2017,37.782079350029655,-122.40476443,South of Market,STO,"storage / boiler, mechanical & electric rooms"
16290,05/09/2017,37.784114870029654,-122.41292128999999,Tenderloin,EXT,extinguishers / upgrade to ul 300
16291,05/09/2017,37.78350494002968,-122.41220253,Tenderloin,ELE,electrical / extension cords
16292,05/09/2017,37.78350494002968,-122.41220253,Tenderloin,EXI,exits / storage in pathway
16293,05/09/2017,37.78350494002968,-122.41220253,Tenderloin,ILL,illumination / repair emergency lighting
16294,06/15/2017,37.76282177002964,-122.43723902,Castro/Upper Market,ALR,alarm system maintained
16295,05/11/2017,37.78651970002966,-122.41717215999999,Tenderloin,REC,records / ul certificate
16296,05/11/2017,37.78651970002966,-122.41717215999999,Tenderloin,SPR,sprinkler / 5-year service
16297,05/10/2017,37.79800437002966,-122.40803399,Chinatown,EXI,exits / storage in pathway
16298,05/10/2017,37.79800437002966,-122.40803399,Chinatown,EXT,extinguisher / service required
16299,05/10/2017,37.79800437002966,-122.40803399,Chinatown,ILL,illumination / additional exit sign
16300,05/10/2017,37.79800437002966,-122.40803399,Chinatown,SIG,signs / address numbers
16301,05/10/2017,37.79800437002966,-122.40803399,Chinatown,SPR,sprinkler testing and maintenance
16302,05/08/2017,37.77792573002965,-122.4128709,South of Market,ALR,alarm system maintained
16303,05/08/2017,37.77792573002965,-122.4128709,South of Market,REC,l-license and fire pump certificate
16304,05/10/2017,37.79741617002965,-122.40673204000001,Chinatown,EXI,exits/fire escapes
16305,05/10/2017,37.78443652002966,-122.41392307,Tenderloin,ELE,electrical / extension cords
16306,05/10/2017,37.78443652002966,-122.41392307,Tenderloin,EXT,extinguisher / required
16307,05/10/2017,37.78443652002966,-122.41392307,Tenderloin,EXT,extinguishers/hangers and brackets
16308,05/10/2017,37.78443652002966,-122.41392307,Tenderloin,ILL,illumination / repair emergency lighting
16309,05/10/2017,37.78443652002966,-122.41392307,Tenderloin,SIG,signs / fire equipment inside
16310,05/10/2017,37.78443652002966,-122.41392307,Tenderloin,SPR,sprinkler / sprinkler valves
16311,05/10/2017,37.78443652002966,-122.41392307,Tenderloin,STD,standpipes / missing caps
16312,05/10/2017,37.78443652002966,-122.41392307,Tenderloin,STO,storage / no combustibles allowed
16313,05/10/2017,37.78443652002966,-122.41392307,Tenderloin,STO,"storage / boiler, mechanical & electric rooms"
16314,05/10/2017,37.78138578002966,-122.42140633000001,Western Addition,COM,fire command center features
16315,05/10/2017,37.78138578002966,-122.42140633000001,Western Addition,DOR,doors / blocked open
16316,05/10/2017,37.78138578002966,-122.42140633000001,Western Addition,DOR,doors / repair or replace rated
16317,05/10/2017,37.78138578002966,-122.42140633000001,Western Addition,DOR,doors / trash and linen chutes
16318,05/10/2017,37.78138578002966,-122.42140633000001,Western Addition,EXT,extinguisher / service required
16319,05/10/2017,37.78138578002966,-122.42140633000001,Western Addition,EXT,extinguisher / obstructed
16320,05/10/2017,37.78138578002966,-122.42140633000001,Western Addition,EXT,extinguisher / required
16321,05/10/2017,37.78138578002966,-122.42140633000001,Western Addition,EXT,extinguisher / commercial cooking serv. required
16322,05/10/2017,37.78138578002966,-122.42140633000001,Western Addition,PEN,penetrations / fire rating maintained
16323,05/10/2017,37.78138578002966,-122.42140633000001,Western Addition,STO,storage / gas & electric meters
16324,05/10/2017,37.77375972002965,-122.42867944000001,Western Addition,ELE,electrical / extension cords
16325,05/10/2017,37.77375972002965,-122.42867944000001,Western Addition,EXI,exits / storage in pathway
16326,05/10/2017,37.77375972002965,-122.42867944000001,Western Addition,EXT,extinguisher / service required
16327,05/10/2017,37.77375972002965,-122.42867944000001,Western Addition,SFC,2016 san francisco fire code
16328,05/10/2017,37.782043700029654,-122.41098866000002,Tenderloin,ILL,illumination / repair emergency lighting
16329,05/10/2017,37.782043700029654,-122.41098866000002,Tenderloin,SIG,signs / identify electrical and battery rooms
16330,05/25/2017,37.79768496002966,-122.40991561,Chinatown,ILL,illumination / repair emergency lighting
16331,05/25/2017,37.79768496002966,-122.40991561,Chinatown,REC,test and maintenance documentation
16332,05/05/2017,37.78781595002967,-122.41366342,Nob Hill,EXI,exits / storage in pathway
16333,05/05/2017,37.78781595002967,-122.41366342,Nob Hill,EXT,extinguisher / service required
16334,05/05/2017,37.78781595002967,-122.41366342,Nob Hill,SIG,signs / address numbers
16335,05/11/2017,37.79809253002966,-122.40640836,North Beach,ILL,illumination / repair emergency lighting
16336,05/10/2017,37.784878240029634,-122.40896479000001,Tenderloin,DOR,doors / repair or replace rated
16337,05/10/2017,37.784878240029634,-122.40896479000001,Tenderloin,ELE,electrical / extension cords
16338,05/10/2017,37.784878240029634,-122.40896479000001,Tenderloin,ELE,electrical / work space/clearance
16339,05/10/2017,37.784878240029634,-122.40896479000001,Tenderloin,EXI,exits / storage in pathway
16340,05/10/2017,37.784878240029634,-122.40896479000001,Tenderloin,EXT,extinguisher / service required
16341,05/10/2017,37.784878240029634,-122.40896479000001,Tenderloin,EXT,extinguisher / obstructed
16342,05/10/2017,37.784878240029634,-122.40896479000001,Tenderloin,PER,place of assembly/permits
16343,05/10/2017,37.784878240029634,-122.40896479000001,Tenderloin,REC,records / facility emergency plan
16344,05/10/2017,37.784878240029634,-122.40896479000001,Tenderloin,REC,test and maintenance documentation
16345,05/10/2017,37.784878240029634,-122.40896479000001,Tenderloin,STO,storage / no combustibles allowed
16346,05/11/2017,37.79844140002967,-122.40453013,North Beach,EXI,exits / storage in pathway
16347,05/11/2017,37.79844140002967,-122.40453013,North Beach,EXT,extinguisher / required
16348,05/11/2017,37.79844140002967,-122.40453013,North Beach,ILL,illumination / repair emergency lighting
16349,05/11/2017,37.79844140002967,-122.40453013,North Beach,SPR,sprinkler testing and maintenance
16350,05/17/2017,37.77842882002966,-122.43530769,Western Addition,ALR,alarm system maintained
16351,05/11/2017,37.79230754002966,-122.39331422000001,Financial District/South Beach,COM,fire command center features
16352,05/11/2017,37.79230754002966,-122.39331422000001,Financial District/South Beach,ELE,electrical / extension cords
16353,05/11/2017,37.79230754002966,-122.39331422000001,Financial District/South Beach,EXI,exits/obstructions
16354,05/11/2017,37.79230754002966,-122.39331422000001,Financial District/South Beach,EXT,extinguisher / commercial cooking serv. required
16355,05/11/2017,37.79230754002966,-122.39331422000001,Financial District/South Beach,EXT,extinguisher / k required deep-fat fryers
16356,05/11/2017,37.79230754002966,-122.39331422000001,Financial District/South Beach,ILL,illumination / repair emergency lighting
16357,05/11/2017,37.79230754002966,-122.39331422000001,Financial District/South Beach,PER,public assembly / permit required
16358,05/11/2017,37.79230754002966,-122.39331422000001,Financial District/South Beach,SIG,signs / evacuation plans
16359,05/11/2017,37.79230754002966,-122.39331422000001,Financial District/South Beach,SPR,sprinkler / obstructions
16360,05/11/2017,37.795122650029676,-122.40337349000002,Chinatown,ILL,exit sign illumination
16361,05/11/2017,37.795122650029676,-122.40337349000002,Chinatown,SPR,sprinkler / obstructions
16362,05/11/2017,37.795122650029676,-122.40337349000002,Chinatown,STO,"storage / boiler, mechanical & electric rooms"
16363,05/11/2017,37.794069680029665,-122.40653423,Chinatown,EXI,exits/obstructions
16364,05/11/2017,37.794069680029665,-122.40653423,Chinatown,EXI,exits / storage in pathway
16365,05/17/2017,37.74776692002962,-122.41736589,Bernal Heights,ALR,alarm system maintained
16366,05/12/2017,37.78806043002967,-122.43394309999998,Pacific Heights,ILL,exit sign illumination
16367,05/10/2017,37.79068140002966,-122.42949843,Pacific Heights,ALR,alarm system maintained
16368,05/10/2017,37.79068140002966,-122.42949843,Pacific Heights,SIG,signs / fire protection and equipment identificati
16369,05/10/2017,37.79068140002966,-122.42949843,Pacific Heights,SPR,sprinklers/ceiling clearance
16370,05/15/2017,37.78704043002968,-122.42021229,Nob Hill,ALR,alarm system maintained
16371,05/12/2017,37.73290949002963,-122.50323956000001,Lakeshore,ALR,alarm system maintained
16372,05/12/2017,37.78322019002966,-122.43702459999999,Western Addition,ALR,alarm system maintained
16373,05/12/2017,37.78322019002966,-122.43702459999999,Western Addition,DOR,doors / self-closers
16374,05/12/2017,37.78322019002966,-122.43702459999999,Western Addition,ELE,electrical / extension cords
16375,05/12/2017,37.78322019002966,-122.43702459999999,Western Addition,EXI,exits/obstructions
16376,05/12/2017,37.78322019002966,-122.43702459999999,Western Addition,EXT,extinguisher / service required
16377,05/12/2017,37.78322019002966,-122.43702459999999,Western Addition,EXT,extinguisher / required
16378,05/12/2017,37.78322019002966,-122.43702459999999,Western Addition,EXT,extinguisher / commercial cooking serv. required
16379,05/12/2017,37.78322019002966,-122.43702459999999,Western Addition,EXT,kitchen hood cleaning
16380,05/12/2017,37.78322019002966,-122.43702459999999,Western Addition,EXT,extinguishers/hangers and brackets
16381,05/12/2017,37.78322019002966,-122.43702459999999,Western Addition,ILL,illumination / repair emergency lighting
16382,05/12/2017,37.78322019002966,-122.43702459999999,Western Addition,SIG,signs / schools /emergency evacuation plans
16383,05/12/2017,37.78322019002966,-122.43702459999999,Western Addition,SPR,sprinkler / 5-year service
16384,05/12/2017,37.789439260029674,-122.40889284000001,Nob Hill,ELE,electrical / extension cords
16385,05/12/2017,37.789439260029674,-122.40889284000001,Nob Hill,EXI,exits/fire escapes
16386,05/12/2017,37.789439260029674,-122.40889284000001,Nob Hill,EXT,kitchen hood cleaning
16387,05/12/2017,37.789439260029674,-122.40889284000001,Nob Hill,ILL,illumination / repair emergency lighting
16388,05/12/2017,37.789439260029674,-122.40889284000001,Nob Hill,REC,records / facility emergency plan
16389,05/12/2017,37.789439260029674,-122.40889284000001,Nob Hill,SIG,signs / provide exit sign
16390,05/12/2017,37.789439260029674,-122.40889284000001,Nob Hill,SPR,sprinkler / obstructions
16391,05/12/2017,37.789439260029674,-122.40889284000001,Nob Hill,STO,"storage / boiler, mechanical & electric rooms"
16392,05/15/2017,37.76159739002966,-122.42697833000001,Castro/Upper Market,ALR,alarm system maintained
16393,05/15/2017,37.76159739002966,-122.42697833000001,Castro/Upper Market,ELE,electrical / extension cords
16394,05/15/2017,37.76159739002966,-122.42697833000001,Castro/Upper Market,EXI,exits/obstructions
16395,05/15/2017,37.76159739002966,-122.42697833000001,Castro/Upper Market,EXI,exit to roof
16396,05/15/2017,37.76159739002966,-122.42697833000001,Castro/Upper Market,EXT,extinguisher / service required
16397,05/15/2017,37.76159739002966,-122.42697833000001,Castro/Upper Market,EXT,extinguisher / required
16398,05/15/2017,37.76159739002966,-122.42697833000001,Castro/Upper Market,EXT,extinguisher / commercial cooking serv. required
16399,05/15/2017,37.76159739002966,-122.42697833000001,Castro/Upper Market,EXT,kitchen hood cleaning
16401,05/15/2017,37.76159739002966,-122.42697833000001,Castro/Upper Market,ILL,illumination / repair emergency lighting
16402,05/15/2017,37.76159739002966,-122.42697833000001,Castro/Upper Market,PER,permit / general
16403,05/15/2017,37.76159739002966,-122.42697833000001,Castro/Upper Market,SIG,signs / schools /emergency evacuation plans
16404,05/15/2017,37.76159739002966,-122.42697833000001,Castro/Upper Market,SPR,sprinkler / 5-year service
16405,05/15/2017,37.76159739002966,-122.42697833000001,Castro/Upper Market,STD,standpipes / maintenance
16406,05/15/2017,37.76159739002966,-122.42697833000001,Castro/Upper Market,SFC,2016 san francisco fire code
16407,05/15/2017,37.79242535002967,-122.41009255000002,Nob Hill,COM,fire command center features
16408,05/15/2017,37.79242535002967,-122.41009255000002,Nob Hill,DOR,doors / blocked open
16409,05/15/2017,37.79242535002967,-122.41009255000002,Nob Hill,EXI,exits / storage in pathway
16410,05/15/2017,37.79242535002967,-122.41009255000002,Nob Hill,PEN,"penetrations/corridor walls, ceilings"
16411,05/15/2017,37.79242535002967,-122.41009255000002,Nob Hill,SIG,occupant load
16412,05/15/2017,37.79242535002967,-122.41009255000002,Nob Hill,SIG,signs / evacuation plans
16413,05/15/2017,37.79242535002967,-122.41009255000002,Nob Hill,STO,storage / elevator equip. rooms
16414,05/15/2017,37.783486220029666,-122.38889295,Financial District/South Beach,EXI,exits / storage in pathway
16415,05/16/2017,37.76581808002965,-122.43022355999999,Castro/Upper Market,EXT,extinguisher / service required
16416,05/16/2017,37.772520000029644,-122.41661666,Mission,ILL,illumination / repair emergency lighting
16417,05/17/2017,37.79560410002967,-122.40752125,Chinatown,SPR,sprinkler / 5-year service
16418,05/16/2017,37.79399656002967,-122.43181255999998,Pacific Heights,SPR,sprinklers/ceiling clearance
16419,05/17/2017,37.786361170029664,-122.42583111000002,Western Addition,COM,fire command center features
16420,05/17/2017,37.786361170029664,-122.42583111000002,Western Addition,DOR,doors / blocked open
16421,05/17/2017,37.786361170029664,-122.42583111000002,Western Addition,DOR,doors / trash and linen chutes
16422,05/17/2017,37.786361170029664,-122.42583111000002,Western Addition,EXI,exits/obstructions
16423,05/17/2017,37.786361170029664,-122.42583111000002,Western Addition,REC,test and maintenance documentation
16424,05/17/2017,37.786361170029664,-122.42583111000002,Western Addition,SPR,sprinkler / obstructions
16425,05/18/2017,37.80064821002966,-122.42127513999999,Russian Hill,ALR,alarm system maintained
16426,05/18/2017,37.80064821002966,-122.42127513999999,Russian Hill,SPR,sprinkler / 5-year service
